movie_link,genre_id
doctor-sleep,18
doctor-sleep,14
doctor-sleep,53
rambo-last-blood,28
rambo-last-blood,53
rambo-last-blood,18
color-out-of-space,27
color-out-of-space,878
hair-love,16
hair-love,10751
hair-love,18
crawl-2019,53
crawl-2019,27
crawl-2019,18
ma-2019,27
the-dead-dont-die-2019,35
the-dead-dont-die-2019,27
the-dead-dont-die-2019,14
the-hustle-2019,35
aladdin-2019,12
aladdin-2019,14
aladdin-2019,10749
aladdin-2019,10751
pet-sematary-2019,53
pet-sematary-2019,27
the-art-of-self-defense-2019,28
the-art-of-self-defense-2019,35
the-art-of-self-defense-2019,18
the-art-of-self-defense-2019,53
the-beach-bum,35
cold-pursuit,28
cold-pursuit,80
cold-pursuit,53
extremely-wicked-shockingly-evil-and-vile,53
extremely-wicked-shockingly-evil-and-vile,80
extremely-wicked-shockingly-evil-and-vile,18
serenity-2019,53
serenity-2019,9648
serenity-2019,18
kitbull,16
kitbull,10751
kitbull,18
the-kid-who-would-be-king,28
the-kid-who-would-be-king,12
the-kid-who-would-be-king,14
the-kid-who-would-be-king,10751
glass-2019,53
glass-2019,18
glass-2019,878
dumplin,35
dumplin,18
bumblebee,28
bumblebee,12
bumblebee,878
mary-poppins-returns,14
mary-poppins-returns,10751
mary-poppins-returns,35
the-christmas-chronicles,35
the-christmas-chronicles,12
the-christmas-chronicles,10751
the-christmas-chronicles,14
bird-box,53
bird-box,18
bird-box,878
bohemian-rhapsody,18
bohemian-rhapsody,10402
overlord-2018,27
overlord-2018,10752
overlord-2018,878
her-smell,18
her-smell,10402
high-life-2018,878
high-life-2018,18
high-life-2018,9648
high-life-2018,53
if-beale-street-could-talk,18
if-beale-street-could-talk,10749
halloween-2018,27
gloria-bell,18
gloria-bell,10749
the-nightingale-2018,18
the-nightingale-2018,12
the-nightingale-2018,53
greta-2018,53
greta-2018,9648
greta-2018,27
outlaw-king,18
outlaw-king,28
outlaw-king,36
the-house-with-a-clock-in-its-walls,14
the-house-with-a-clock-in-its-walls,10751
the-house-with-a-clock-in-its-walls,27
the-house-with-a-clock-in-its-walls,35
the-predator,878
the-predator,28
the-predator,53
the-predator,12
the-predator,27
the-predator,35
dragged-across-concrete,80
dragged-across-concrete,28
dragged-across-concrete,53
the-sisters-brothers,35
the-sisters-brothers,37
can-you-ever-forgive-me,18
can-you-ever-forgive-me,80
can-you-ever-forgive-me,35
suspiria-2018,27
suspiria-2018,14
boy-erased,18
a-star-is-born-2018,18
a-star-is-born-2018,10749
a-star-is-born-2018,10402
destroyer-2018,53
destroyer-2018,80
destroyer-2018,18
destroyer-2018,28
the-ballad-of-buster-scruggs,35
the-ballad-of-buster-scruggs,18
the-ballad-of-buster-scruggs,37
the-happytime-murders,28
the-happytime-murders,35
the-happytime-murders,80
the-meg,28
the-meg,878
the-meg,27
christopher-robin,12
christopher-robin,35
christopher-robin,10751
christopher-robin,14
the-equalizer-2,53
the-equalizer-2,28
the-equalizer-2,80
skyscraper-2018,28
hotel-transylvania-3-summer-vacation,10751
hotel-transylvania-3-summer-vacation,14
hotel-transylvania-3-summer-vacation,35
hotel-transylvania-3-summer-vacation,16
teen-titans-go-to-the-movies,16
teen-titans-go-to-the-movies,28
teen-titans-go-to-the-movies,35
teen-titans-go-to-the-movies,878
jurassic-world-fallen-kingdom,28
jurassic-world-fallen-kingdom,12
jurassic-world-fallen-kingdom,878
incredibles-2,28
incredibles-2,12
incredibles-2,16
incredibles-2,10751
hotel-artemis,53
hotel-artemis,878
hotel-artemis,28
under-the-silver-lake,18
under-the-silver-lake,9648
the-house-that-jack-built-2018,18
the-house-that-jack-built-2018,27
the-house-that-jack-built-2018,80
the-house-that-jack-built-2018,53
shoplifters,18
shoplifters,80
the-kissing-booth,10749
the-kissing-booth,35
border-2018,18
border-2018,80
border-2018,14
bao-2018,16
bao-2018,10751
bao-2018,14
pacific-rim-uprising,28
pacific-rim-uprising,14
pacific-rim-uprising,878
pacific-rim-uprising,12
upgrade,28
upgrade,53
upgrade,878
upgrade,27
a-wrinkle-in-time-2018,12
a-wrinkle-in-time-2018,878
a-wrinkle-in-time-2018,10751
a-wrinkle-in-time-2018,14
hearts-beat-loud,18
hearts-beat-loud,10402
hearts-beat-loud,35
hearts-beat-loud,10751
a-futile-and-stupid-gesture,35
the-guilty-2018,18
the-guilty-2018,80
the-guilty-2018,53
colette-2018,18
colette-2018,36
mandy-2018,28
mandy-2018,53
mandy-2018,27
mandy-2018,14
mandy-2018,9648
the-kindergarten-teacher-2018,18
searching-2018,53
searching-2018,9648
searching-2018,18
summer-of-84,53
summer-of-84,9648
summer-of-84,18
summer-of-84,27
all-the-money-in-the-world,53
all-the-money-in-the-world,18
all-the-money-in-the-world,80
all-the-money-in-the-world,9648
what-did-jack-do,80
what-did-jack-do,18
what-did-jack-do,9648
paddington-2,12
paddington-2,35
paddington-2,10751
the-babysitter-2017,27
the-babysitter-2017,35
ghost-stories-2017,18
ghost-stories-2017,27
last-flag-flying,18
last-flag-flying,35
1922-2017,80
1922-2017,18
1922-2017,27
anna-and-the-apocalypse,27
anna-and-the-apocalypse,35
anna-and-the-apocalypse,14
anna-and-the-apocalypse,10402
geralds-game,18
geralds-game,27
geralds-game,53
the-wife-2017,18
revenge-2017-1,28
revenge-2017-1,53
revenge-2017-1,27
mom-and-dad-2017,53
mom-and-dad-2017,27
mom-and-dad-2017,35
the-death-of-stalin,35
the-death-of-stalin,36
the-death-of-stalin,18
mother-2017,18
mother-2017,27
mother-2017,9648
three-billboards-outside-ebbing-missouri,80
three-billboards-outside-ebbing-missouri,18
darkest-hour,18
darkest-hour,36
the-shape-of-water,18
the-shape-of-water,14
the-shape-of-water,10749
valerian-and-the-city-of-a-thousand-planets,12
valerian-and-the-city-of-a-thousand-planets,878
valerian-and-the-city-of-a-thousand-planets,28
the-beguiled-2017,18
the-beguiled-2017,37
the-square-2017,18
baywatch,28
baywatch,35
my-friend-dahmer,18
my-friend-dahmer,36
ghost-in-the-shell-2017,28
ghost-in-the-shell-2017,878
ghost-in-the-shell-2017,53
ghost-in-the-shell-2017,18
super-dark-times,18
super-dark-times,53
brigsby-bear,35
brigsby-bear,18
call-me-by-your-name,10749
call-me-by-your-name,18
wind-river-2017,80
wind-river-2017,18
wind-river-2017,9648
wind-river-2017,53
ingrid-goes-west,18
ingrid-goes-west,35
i-dont-feel-at-home-in-this-world-anymore,35
i-dont-feel-at-home-in-this-world-anymore,80
i-dont-feel-at-home-in-this-world-anymore,18
i-dont-feel-at-home-in-this-world-anymore,53
the-little-hours,35
why-him,35
better-watch-out,27
better-watch-out,53
the-void-2016,9648
the-void-2016,27
the-void-2016,878
the-founder,18
the-founder,36
jackie-2016,18
bad-moms,35
piper,10751
piper,16
popstar-never-stop-never-stopping,35
popstar-never-stop-never-stopping,10402
elle,18
elle,53
my-life-as-a-zucchini,16
my-life-as-a-zucchini,18
my-life-as-a-zucchini,10751
raw-2016,18
raw-2016,27
raw-2016,9648
toni-erdmann,35
toni-erdmann,18
dont-think-twice,35
dont-think-twice,18
the-love-witch,35
the-love-witch,14
the-love-witch,10749
hunt-for-the-wilderpeople,12
hunt-for-the-wilderpeople,35
hunt-for-the-wilderpeople,18
bone-tomahawk,27
bone-tomahawk,37
high-rise-2015,18
fifty-shades-of-grey,18
fifty-shades-of-grey,10749
fifty-shades-of-grey,53
paddington,35
paddington,12
paddington,10751
love-mercy,18
love-mercy,10402
what-we-do-in-the-shadows,35
what-we-do-in-the-shadows,27
the-skeleton-twins,18
frank-2014,35
frank-2014,18
frank-2014,9648
filth,80
filth,18
filth,35
dredd,28
dredd,878
spring-breakers,18
spring-breakers,80
youre-next,27
youre-next,53
youre-next,9648
bernie-2011,35
bernie-2011,80
bernie-2011,18
just-go-with-it,35
just-go-with-it,10749
no-strings-attached,35
no-strings-attached,10749
gullivers-travels-2010,35
gullivers-travels-2010,12
gullivers-travels-2010,10751
gullivers-travels-2010,14
black-dynamite,28
black-dynamite,35
i-love-you-phillip-morris,35
i-love-you-phillip-morris,18
i-love-you-phillip-morris,10749
yes-man,35
trick-r-treat,27
trick-r-treat,53
trick-r-treat,35
ghost-rider,53
ghost-rider,28
ghost-rider,14
apocalypto,28
apocalypto,12
apocalypto,18
apocalypto,53
idiocracy,12
idiocracy,35
idiocracy,878
christmas-with-the-kranks,35
christmas-with-the-kranks,10751
the-ring-2002,27
the-ring-2002,9648
not-another-teen-movie,35
zoolander,35
amelie,35
amelie,10749
ginger-snaps,27
audition,9648
audition,18
audition,27
audition,53
youve-got-mail,35
youve-got-mail,10749
buffalo-66,18
buffalo-66,10749
buffalo-66,35
alien-resurrection,878
alien-resurrection,27
alien-resurrection,28
starship-troopers,12
starship-troopers,28
starship-troopers,53
starship-troopers,878
the-devils-advocate,18
the-devils-advocate,9648
the-devils-advocate,53
the-devils-advocate,14
the-devils-advocate,27
cube,53
cube,878
cube,9648
anaconda,12
anaconda,27
anaconda,53
lost-highway,18
lost-highway,53
lost-highway,9648
jingle-all-the-way,10751
jingle-all-the-way,35
escape-from-la,28
escape-from-la,12
escape-from-la,878
escape-from-la,53
showgirls,18
mortal-kombat,28
mortal-kombat,14
the-mask-1994,10749
the-mask-1994,35
the-mask-1994,80
the-mask-1994,14
true-lies,28
true-lies,53
forrest-gump,35
forrest-gump,18
forrest-gump,10749
in-the-mouth-of-madness,27
in-the-mouth-of-madness,9648
in-the-mouth-of-madness,53
ace-ventura-pet-detective,35
ace-ventura-pet-detective,9648
last-action-hero,12
last-action-hero,14
last-action-hero,28
last-action-hero,35
last-action-hero,10751
death-becomes-her,35
death-becomes-her,14
death-becomes-her,27
basic-instinct,53
basic-instinct,9648
bill-teds-bogus-journey,12
bill-teds-bogus-journey,35
bill-teds-bogus-journey,14
bill-teds-bogus-journey,878
bill-teds-bogus-journey,10402
point-break,28
point-break,53
point-break,80
my-own-private-idaho,18
my-own-private-idaho,12
kindergarten-cop,35
predator-2,878
predator-2,28
predator-2,53
childs-play-2,18
childs-play-2,27
wild-at-heart,35
wild-at-heart,80
wild-at-heart,53
teenage-mutant-ninja-turtles,878
teenage-mutant-ninja-turtles,28
teenage-mutant-ninja-turtles,12
teenage-mutant-ninja-turtles,35
teenage-mutant-ninja-turtles,10751
tremors,28
tremors,27
tetsuo-the-iron-man,27
tetsuo-the-iron-man,878
society,35
society,18
society,27
bill-teds-excellent-adventure,12
bill-teds-excellent-adventure,35
bill-teds-excellent-adventure,878
childs-play,27
heathers,53
heathers,35
heathers,18
killer-klowns-from-outer-space,35
killer-klowns-from-outer-space,27
killer-klowns-from-outer-space,878
moonstruck,35
moonstruck,18
moonstruck,10749
prince-of-darkness,27
dirty-dancing,18
dirty-dancing,10402
dirty-dancing,10749
the-lost-boys,27
the-lost-boys,35
predator,878
predator,28
predator,12
predator,53
fatal-attraction,18
fatal-attraction,53
little-shop-of-horrors,27
little-shop-of-horrors,35
henry-portrait-of-a-serial-killer,80
henry-portrait-of-a-serial-killer,18
henry-portrait-of-a-serial-killer,27
henry-portrait-of-a-serial-killer,53
blue-velvet,80
blue-velvet,9648
blue-velvet,53
big-trouble-in-little-china,28
big-trouble-in-little-china,12
big-trouble-in-little-china,35
big-trouble-in-little-china,14
chopping-mall,27
chopping-mall,878
clue,35
clue,53
clue,80
clue,9648
the-return-of-the-living-dead,35
the-return-of-the-living-dead,27
dune,28
dune,878
dune,12
body-double,80
body-double,9648
body-double,53
indiana-jones-and-the-temple-of-doom,12
indiana-jones-and-the-temple-of-doom,28
footloose,18
footloose,10749
the-slumber-party-massacre,27
creepshow,27
creepshow,35
halloween-iii-season-of-the-witch,27
halloween-iii-season-of-the-witch,9648
halloween-iii-season-of-the-witch,878
first-blood,28
first-blood,12
first-blood,53
first-blood,10752
friday-the-13th-part-iii,27
halloween-ii-1981,27
halloween-ii-1981,53
blow-out,53
blow-out,80
blow-out,9648
possession,27
friday-the-13th-part-2,27
friday-the-13th-part-2,53
the-fog,27
life-of-brian,35
phantasm,27
phantasm,878
the-warriors,28
the-warriors,53
invasion-of-the-body-snatchers-1978,27
invasion-of-the-body-snatchers-1978,9648
invasion-of-the-body-snatchers-1978,878
invasion-of-the-body-snatchers-1978,53
halloween-1978,27
halloween-1978,53
saturday-night-fever,18
saturday-night-fever,10402
saturday-night-fever,35
black-christmas,27
black-christmas,9648
black-christmas,53
the-wicker-man,27
mean-streets,18
mean-streets,80
the-holy-mountain,18
duel,28
duel,53
duel,10770
the-devils,18
the-devils,36
batman-1966,10751
batman-1966,12
batman-1966,35
batman-1966,878
batman-1966,80
lolita,80
lolita,18
lolita,10749
lady-and-the-tramp,16
lady-and-the-tramp,10751
lady-and-the-tramp,10749
the-great-dictator,35
bad-boys-for-life,53
bad-boys-for-life,28
bad-boys-for-life,80
underwater-2020,28
underwater-2020,27
underwater-2020,878
underwater-2020,53
the-grudge-2020,27
the-grudge-2020,9648
dolittle,35
dolittle,14
dolittle,12
dolittle,10751
richard-jewell,18
richard-jewell,80
scary-stories-to-tell-in-the-dark-2019,27
scary-stories-to-tell-in-the-dark-2019,53
fast-furious-presents-hobbs-shaw,28
fast-furious-presents-hobbs-shaw,12
fast-furious-presents-hobbs-shaw,35
wine-country,35
the-mule-2018,80
the-mule-2018,18
the-mule-2018,53
the-other-side-of-the-wind,35
the-other-side-of-the-wind,18
death-wish-2018,28
death-wish-2018,80
death-wish-2018,18
death-wish-2018,53
unsane,27
unsane,53
early-man,10751
early-man,35
early-man,16
early-man,12
murder-on-the-orient-express-2017,80
murder-on-the-orient-express-2017,18
murder-on-the-orient-express-2017,9648
justice-league,28
justice-league,12
justice-league,14
justice-league,878
happy-death-day,27
happy-death-day,9648
happy-death-day,53
happy-death-day,35
transformers-the-last-knight,28
transformers-the-last-knight,878
transformers-the-last-knight,53
transformers-the-last-knight,12
the-book-of-henry,18
the-book-of-henry,80
the-book-of-henry,53
the-mummy-2017,14
the-mummy-2017,53
the-mummy-2017,28
the-mummy-2017,12
the-mummy-2017,27
the-rider,18
the-rider,37
wonder-woman-2017,28
wonder-woman-2017,12
wonder-woman-2017,14
the-great-wall-2016,28
the-great-wall-2016,12
the-great-wall-2016,14
miss-peregrines-home-for-peculiar-children,18
miss-peregrines-home-for-peculiar-children,14
miss-peregrines-home-for-peculiar-children,12
miss-peregrines-home-for-peculiar-children,10751
the-night-before-2015,35
the-night-before-2015,12
the-night-before-2015,14
cosmopolis,18
uncle-boonmee-who-can-recall-his-past-lives,35
uncle-boonmee-who-can-recall-his-past-lives,18
uncle-boonmee-who-can-recall-his-past-lives,14
orphan,27
orphan,53
orphan,9648
inland-empire,18
inland-empire,9648
inland-empire,53
the-wicker-man-2006,9648
the-wicker-man-2006,53
the-wicker-man-2006,27
the-wicker-man-2006,18
nacho-libre,35
nacho-libre,10751
thank-you-for-smoking,35
thank-you-for-smoking,18
team-america-world-police,12
team-america-world-police,28
team-america-world-police,35
looney-tunes-back-in-action,16
looney-tunes-back-in-action,35
looney-tunes-back-in-action,10751
freddy-vs-jason,27
charlies-angels-full-throttle,28
charlies-angels-full-throttle,12
charlies-angels-full-throttle,35
memories-of-murder,80
memories-of-murder,18
memories-of-murder,53
anger-management,35
gangs-of-new-york-2002,18
gangs-of-new-york-2002,36
gangs-of-new-york-2002,80
halloween-resurrection,27
halloween-resurrection,53
black-hawk-down,28
black-hawk-down,36
black-hawk-down,10752
scary-movie-2,35
donnie-darko,14
donnie-darko,18
donnie-darko,9648
unbreakable,53
unbreakable,18
unbreakable,9648
bringing-out-the-dead,18
the-mummy-1999,12
the-mummy-1999,28
the-mummy-1999,14
the-thin-red-line,18
the-thin-red-line,36
the-thin-red-line,10752
rush-hour,28
rush-hour,35
rush-hour,80
scream-2,27
scream-2,9648
hard-eight,18
hard-eight,53
falling-down,80
falling-down,18
falling-down,53
pretty-woman,10749
pretty-woman,35
do-the-right-thing,18
scrooged,14
scrooged,35
scrooged,18
dead-ringers,53
dead-ringers,27
coming-to-america,35
coming-to-america,10749
good-morning-vietnam,35
good-morning-vietnam,18
good-morning-vietnam,10752
the-texas-chainsaw-massacre-2,35
the-texas-chainsaw-massacre-2,27
commando,28
commando,12
commando,53
day-of-the-dead,27
day-of-the-dead,878
the-meaning-of-life-1983,35
the-king-of-comedy,35
the-king-of-comedy,18
the-thing,27
the-thing,9648
the-thing,878
an-american-werewolf-in-london,27
inferno-1980,27
inferno-1980,53
lupin-the-third-the-castle-of-cagliostro,12
lupin-the-third-the-castle-of-cagliostro,16
lupin-the-third-the-castle-of-cagliostro,35
lupin-the-third-the-castle-of-cagliostro,80
dawn-of-the-dead,27
animal-house,35
jaws-2,27
jaws-2,53
salo-or-the-120-days-of-sodom,10752
salo-or-the-120-days-of-sodom,18
salo-or-the-120-days-of-sodom,27
the-texas-chain-saw-massacre,27
a-woman-under-the-influence,18
ali-fear-eats-the-soul,10749
ali-fear-eats-the-soul,18
the-discreet-charm-of-the-bourgeoisie,35
charade,35
charade,9648
charade,10749
charade,53
contempt,18
winter-light,18
vivre-sa-vie,18
ivans-childhood,18
ivans-childhood,10752
eyes-without-a-face,18
eyes-without-a-face,27
eyes-without-a-face,53
tokyo-story,18
gentlemen-prefer-blondes,10402
gentlemen-prefer-blondes,35
gentlemen-prefer-blondes,10749
singin-in-the-rain,35
singin-in-the-rain,10402
singin-in-the-rain,10749
in-a-lonely-place,9648
in-a-lonely-place,53
rope,80
rope,53
detour,80
detour,18
modern-times,35
modern-times,18
the-bride-of-frankenstein,27
vampyr,27
vampyr,14
freaks,18
freaks,27
dracula,27
dracula,14
city-lights,35
city-lights,18
city-lights,10749
the-gold-rush,12
the-gold-rush,35
the-gold-rush,18
sherlock-jr,28
sherlock-jr,35
sherlock-jr,9648
safety-last,35
safety-last,10749
safety-last,28
nosferatu,18
nosferatu,14
nosferatu,27
scoob,10751
scoob,16
scoob,35
scoob,12
onward-2020,16
onward-2020,10751
onward-2020,12
onward-2020,35
onward-2020,14
horse-girl-2020,18
horse-girl-2020,9648
horse-girl-2020,53
horse-girl-2020,878
goldman-v-silverman,18
goldman-v-silverman,35
cats-2019,14
cats-2019,35
cats-2019,18
tall-girl,35
tall-girl,18
tall-girl,10749
vivarium,53
vivarium,878
vivarium,27
anima-2019,10402
anima-2019,10749
murder-mystery,35
murder-mystery,80
murder-mystery,9648
murder-mystery,28
stuber,28
stuber,35
stuber,53
stuber,80
happy-death-day-2u,35
happy-death-day-2u,27
happy-death-day-2u,878
paddleton,18
the-souvenir,10749
the-souvenir,9648
the-souvenir,18
the-perfection,53
the-perfection,27
the-perfection,18
in-fabric,27
in-fabric,14
in-fabric,35
vox-lux,18
vox-lux,10402
at-eternitys-gate,18
cam,53
cam,9648
cam,27
hannah-gadsby-nanette,35
knife-heart,18
knife-heart,53
knife-heart,27
knife-heart,10749
climax-2018,18
climax-2018,27
climax-2018,10402
cold-war-2018,18
cold-war-2018,10749
cold-war-2018,10752
cold-war-2018,10402
deadpool-2,28
deadpool-2,35
deadpool-2,12
rampage-2018,28
rampage-2018,12
rampage-2018,878
rampage-2018,14
thunder-road-2018,18
thunder-road-2018,35
love-simon,35
love-simon,18
love-simon,10749
peter-rabbit,16
peter-rabbit,12
peter-rabbit,10751
jigsaw-2017,80
jigsaw-2017,27
jigsaw-2017,9648
jigsaw-2017,53
creep-2,27
creep-2,53
the-emoji-movie,16
the-emoji-movie,10751
the-emoji-movie,35
captain-underpants-the-first-epic-movie,28
captain-underpants-the-first-epic-movie,16
captain-underpants-the-first-epic-movie,35
captain-underpants-the-first-epic-movie,10751
cars-3,12
cars-3,16
cars-3,35
cars-3,10751
pirates-of-the-caribbean-dead-men-tell-no-tales,12
pirates-of-the-caribbean-dead-men-tell-no-tales,28
pirates-of-the-caribbean-dead-men-tell-no-tales,14
pirates-of-the-caribbean-dead-men-tell-no-tales,35
the-meyerowitz-stories-new-and-selected,35
the-meyerowitz-stories-new-and-selected,18
it-comes-at-night,18
it-comes-at-night,27
it-comes-at-night,9648
the-endless,878
the-endless,27
the-endless,53
the-fate-of-the-furious,28
the-fate-of-the-furious,80
the-fate-of-the-furious,53
kong-skull-island,28
kong-skull-island,12
kong-skull-island,14
t2-trainspotting,80
t2-trainspotting,18
assassins-creed,28
assassins-creed,12
assassins-creed,878
resident-evil-the-final-chapter,28
resident-evil-the-final-chapter,27
resident-evil-the-final-chapter,878
moana-2016,12
moana-2016,35
moana-2016,10751
moana-2016,16
fantastic-beasts-and-where-to-find-them,12
fantastic-beasts-and-where-to-find-them,10751
fantastic-beasts-and-where-to-find-them,14
split-2016,27
split-2016,53
blue-jay-2016,18
sing-2016,16
sing-2016,35
sing-2016,18
sing-2016,10751
sing-2016,10402
the-girl-with-all-the-gifts,18
the-girl-with-all-the-gifts,27
the-girl-with-all-the-gifts,53
the-girl-with-all-the-gifts,878
the-purge-election-year,28
the-purge-election-year,27
the-purge-election-year,53
the-shallows,27
the-shallows,18
the-shallows,53
the-neon-demon,53
the-neon-demon,27
the-neon-demon,9648
american-honey,18
the-handmaiden,53
the-handmaiden,18
the-handmaiden,10749
the-angry-birds-movie,16
the-angry-birds-movie,12
the-angry-birds-movie,35
the-jungle-book-2016,12
the-jungle-book-2016,18
the-jungle-book-2016,10751
the-jungle-book-2016,14
sausage-party,12
sausage-party,16
sausage-party,35
sausage-party,14
hush-2016,27
hush-2016,53
grimsby,28
grimsby,35
deadpool,28
deadpool,12
deadpool,35
spectre-2015,28
spectre-2015,12
spectre-2015,53
steve-jobs,18
steve-jobs,36
anomalisa,16
anomalisa,35
anomalisa,18
anomalisa,10749
fantastic-four,28
fantastic-four,12
fantastic-four,878
pixels-2015,28
pixels-2015,35
pixels-2015,878
love-2015,18
love-2015,10749
tomorrowland,12
tomorrowland,10751
tomorrowland,9648
tomorrowland,878
furious-7,28
furious-7,53
home-2015,14
home-2015,35
home-2015,16
home-2015,878
home-2015,10751
the-invitation-2015,53
the-overnight,9648
the-overnight,35
tangerine,35
tangerine,18
world-of-tomorrow,16
world-of-tomorrow,35
world-of-tomorrow,878
world-of-tomorrow,18
night-at-the-museum-secret-of-the-tomb,12
night-at-the-museum-secret-of-the-tomb,35
night-at-the-museum-secret-of-the-tomb,14
night-at-the-museum-secret-of-the-tomb,10751
dumb-and-dumber-to,35
lava-2014,16
lava-2014,10751
the-equalizer,53
the-equalizer,28
the-equalizer,80
the-maze-runner,28
the-maze-runner,9648
the-maze-runner,878
the-maze-runner,53
heaven-knows-what,18
lets-be-cops,35
the-one-i-love-2014,10749
the-one-i-love-2014,35
the-one-i-love-2014,18
teenage-mutant-ninja-turtles-2014,878
teenage-mutant-ninja-turtles-2014,28
teenage-mutant-ninja-turtles-2014,12
teenage-mutant-ninja-turtles-2014,14
teenage-mutant-ninja-turtles-2014,35
unfriended,27
unfriended,53
the-purge-anarchy,27
the-purge-anarchy,53
maleficent,14
maleficent,12
maleficent,28
maleficent,10751
maleficent,10749
mommy-2014,18
a-million-ways-to-die-in-the-west,35
a-million-ways-to-die-in-the-west,37
it-follows,27
need-for-speed,28
need-for-speed,80
need-for-speed,18
need-for-speed,53
creep-2014,27
creep-2014,53
robocop-2014,28
robocop-2014,878
the-babadook,18
the-babadook,27
jack-ryan-shadow-recruit,28
jack-ryan-shadow-recruit,18
jack-ryan-shadow-recruit,53
nymphomaniac-volume-ii,18
nymphomaniac-volume-ii,9648
nymphomaniac-volume-i,18
anchorman-2-the-legend-continues,35
oldboy-2013,18
oldboy-2013,53
oldboy-2013,9648
oldboy-2013,28
jackass-presents-bad-grandpa,35
cloudy-with-a-chance-of-meatballs-2,16
cloudy-with-a-chance-of-meatballs-2,10751
cloudy-with-a-chance-of-meatballs-2,35
insidious-chapter-2,27
insidious-chapter-2,53
enemy,53
enemy,9648
gravity-2013,878
gravity-2013,53
gravity-2013,18
the-wolverine,28
the-wolverine,878
the-wolverine,12
the-wolverine,14
ripd,14
ripd,28
ripd,35
ripd,80
kick-ass-2,28
kick-ass-2,12
kick-ass-2,80
grown-ups-2,35
the-worlds-end,35
the-worlds-end,28
the-worlds-end,878
the-lone-ranger,28
the-lone-ranger,12
the-lone-ranger,37
man-of-steel,28
man-of-steel,12
man-of-steel,14
man-of-steel,878
this-is-the-end,28
this-is-the-end,35
the-purge,878
the-purge,27
the-purge,53
fast-furious-6,28
fast-furious-6,53
fast-furious-6,80
oblivion-2013,28
oblivion-2013,878
oblivion-2013,12
oblivion-2013,9648
upstream-color,18
upstream-color,878
trance,53
trance,80
trance,18
trance,9648
gi-joe-retaliation,12
gi-joe-retaliation,28
gi-joe-retaliation,878
gi-joe-retaliation,53
fruitvale-station,18
rise-of-the-guardians,16
rise-of-the-guardians,10751
rise-of-the-guardians,14
rise-of-the-guardians,28
rise-of-the-guardians,12
life-of-pi,12
life-of-pi,18
life-of-pi,28
pitch-perfect,35
pitch-perfect,10402
pitch-perfect,10749
its-such-a-beautiful-day,18
its-such-a-beautiful-day,16
total-recall-2012,28
total-recall-2012,878
total-recall-2012,12
total-recall-2012,53
v-h-s,53
v-h-s,27
amour,18
amour,10749
the-dictator-2012,35
battleship,53
battleship,28
battleship,12
battleship,878
the-hunger-games,878
the-hunger-games,12
the-hunger-games,14
sinister,27
sinister,53
sinister,9648
john-carter,28
john-carter,12
john-carter,878
ghost-rider-spirit-of-vengeance,28
ghost-rider-spirit-of-vengeance,14
ghost-rider-spirit-of-vengeance,53
we-bought-a-zoo,18
we-bought-a-zoo,35
we-bought-a-zoo,10751
jack-and-jill,35
arthur-christmas,18
arthur-christmas,16
arthur-christmas,10751
arthur-christmas,35
tower-heist,28
tower-heist,35
puss-in-boots,28
puss-in-boots,12
puss-in-boots,16
puss-in-boots,10751
puss-in-boots,14
puss-in-boots,35
real-steel,28
real-steel,878
real-steel,18
the-raid-2011,28
the-raid-2011,53
the-raid-2011,80
shame-2011,18
kill-list,27
kill-list,53
kill-list,80
the-help,18
cowboys-aliens,28
cowboys-aliens,878
cowboys-aliens,53
cowboys-aliens,37
cars-2,16
cars-2,10751
cars-2,12
cars-2,35
melancholia,18
melancholia,878
we-need-to-talk-about-kevin,18
we-need-to-talk-about-kevin,53
attack-the-block,28
attack-the-block,35
attack-the-block,878
pirates-of-the-caribbean-on-stranger-tides,12
pirates-of-the-caribbean-on-stranger-tides,28
pirates-of-the-caribbean-on-stranger-tides,14
tomboy-2011,18
hanna,28
hanna,53
hanna,12
the-adjustment-bureau,878
the-adjustment-bureau,53
the-adjustment-bureau,10749
rango,16
rango,35
rango,10751
rango,37
rango,12
paul-2011,12
paul-2011,35
paul-2011,878
take-shelter,53
take-shelter,18
take-shelter,27
127-hours,12
127-hours,18
127-hours,53
saw-3d,27
saw-3d,80
never-let-me-go-2010,18
never-let-me-go-2010,10749
never-let-me-go-2010,878
insidious,27
insidious,53
submarine,18
submarine,35
submarine,10749
super-2010,35
super-2010,28
super-2010,18
somewhere,35
somewhere,18
piranha-3d,35
piranha-3d,27
grown-ups,35
knight-and-day,28
knight-and-day,35
prince-of-persia-the-sands-of-time,12
prince-of-persia-the-sands-of-time,14
prince-of-persia-the-sands-of-time,28
clash-of-the-titans-2010,12
clash-of-the-titans-2010,14
clash-of-the-titans-2010,28
monsters,18
monsters,53
monsters,878
kick-ass,28
kick-ass,80
greenberg,35
greenberg,18
greenberg,10749
shutter-island,18
shutter-island,53
shutter-island,9648
four-lions,35
four-lions,80
four-lions,18
boy-2010,18
boy-2010,35
saw-vi,27
saw-vi,9648
2012,28
2012,12
2012,878
halloween-ii,27
gi-joe-the-rise-of-cobra,12
gi-joe-the-rise-of-cobra,28
gi-joe-the-rise-of-cobra,53
gi-joe-the-rise-of-cobra,878
bruno,35
transformers-revenge-of-the-fallen,878
transformers-revenge-of-the-fallen,28
transformers-revenge-of-the-fallen,12
enter-the-void,14
